 

stn;time;gre000h0
TGBOH;2022112219;0
TGBOH;2022112220;0
TGBOH;2022112221;0
TGBOH;2022112222;0
TGBOH;2022112223;0
TGBOH;2022112300;0
TGBOH;2022112301;0
TGBOH;2022112302;0
TGBOH;2022112303;0
TGBOH;2022112304;0
TGBOH;2022112305;0
TGBOH;2022112306;0
TGBOH;2022112307;2
TGBOH;2022112308;32
TGBOH;2022112309;197
TGBOH;2022112310;260
TGBOH;2022112311;378
TGBOH;2022112312;379
TGBOH;2022112313;325
TGBOH;2022112314;198
TGBOH;2022112315;49
TGBOH;2022112316;6
TGBOH;2022112317;0
TGBOH;2022112318;0
TGBOH;2022112319;0
TGBOH;2022112320;0
TGBOH;2022112321;0
TGBOH;2022112322;0
TGBOH;2022112323;0
TGBOH;2022112400;0
TGBOH;2022112401;0
TGBOH;2022112402;0
TGBOH;2022112403;0
TGBOH;2022112404;0
TGBOH;2022112405;0
TGBOH;2022112406;0
TGBOH;2022112407;3
TGBOH;2022112408;30
TGBOH;2022112409;50
TGBOH;2022112410;62
TGBOH;2022112411;146
TGBOH;2022112412;149
TGBOH;2022112413;152
TGBOH;2022112414;161
TGBOH;2022112415;56
TGBOH;2022112416;5
TGBOH;2022112417;0
TGBOH;2022112418;0
TGBOH;2022112419;0
TGBOH;2022112420;0
TGBOH;2022112421;0
TGBOH;2022112422;0
TGBOH;2022112423;0
TGBOH;2022112500;0
TGBOH;2022112501;0
TGBOH;2022112502;0
TGBOH;2022112503;0
TGBOH;2022112504;0
TGBOH;2022112505;0
TGBOH;2022112506;0
TGBOH;2022112507;1
TGBOH;2022112508;26
TGBOH;2022112509;63
TGBOH;2022112510;121
TGBOH;2022112511;90
TGBOH;2022112512;111
TGBOH;2022112513;84
TGBOH;2022112514;49
TGBOH;2022112515;27
TGBOH;2022112516;6
TGBOH;2022112517;0
TGBOH;2022112518;0
TGBOH;2022112519;0
TGBOH;2022112520;0
TGBOH;2022112521;0
TGBOH;2022112522;0
TGBOH;2022112523;0
TGBOH;2022112600;0
TGBOH;2022112601;0
TGBOH;2022112602;0
TGBOH;2022112603;0
TGBOH;2022112604;0
TGBOH;2022112605;0
TGBOH;2022112606;0
TGBOH;2022112607;2
TGBOH;2022112608;34
TGBOH;2022112609;111
TGBOH;2022112610;125
TGBOH;2022112611;216
TGBOH;2022112612;189
TGBOH;2022112613;195
TGBOH;2022112614;125
TGBOH;2022112615;48
TGBOH;2022112616;8
TGBOH;2022112617;0
TGBOH;2022112618;0
TGBOH;2022112619;0
TGBOH;2022112620;0
TGBOH;2022112621;0
TGBOH;2022112622;0
TGBOH;2022112623;0
TGBOH;2022112700;0
TGBOH;2022112701;0
TGBOH;2022112702;0
TGBOH;2022112703;0
TGBOH;2022112704;0
TGBOH;2022112705;0
TGBOH;2022112706;0
TGBOH;2022112707;1
TGBOH;2022112708;29
TGBOH;2022112709;143
TGBOH;2022112710;175
TGBOH;2022112711;242
TGBOH;2022112712;206
TGBOH;2022112713;192
TGBOH;2022112714;156
TGBOH;2022112715;63
TGBOH;2022112716;6
TGBOH;2022112717;0
TGBOH;2022112718;0
TGBOH;2022112719;0
TGBOH;2022112720;0
TGBOH;2022112721;0
TGBOH;2022112722;0
TGBOH;2022112723;0
TGBOH;2022112800;0
TGBOH;2022112801;0
TGBOH;2022112802;0
TGBOH;2022112803;0
TGBOH;2022112804;0
TGBOH;2022112805;0
TGBOH;2022112806;0
TGBOH;2022112807;0
TGBOH;2022112808;22
TGBOH;2022112809;66
TGBOH;2022112810;76
TGBOH;2022112811;100
TGBOH;2022112812;129
TGBOH;2022112813;116
TGBOH;2022112814;79
TGBOH;2022112815;42
TGBOH;2022112816;4
TGBOH;2022112817;0
TGBOH;2022112818;0
TGBOH;2022112819;0
TGBOH;2022112820;0
TGBOH;2022112821;0
TGBOH;2022112822;0
TGBOH;2022112823;0
TGBOH;2022112900;0
TGBOH;2022112901;0
TGBOH;2022112902;0
TGBOH;2022112903;0
TGBOH;2022112904;0
TGBOH;2022112905;0
TGBOH;2022112906;0
TGBOH;2022112907;0
TGBOH;2022112908;16
TGBOH;2022112909;38
TGBOH;2022112910;89
TGBOH;2022112911;104
TGBOH;2022112912;101
TGBOH;2022112913;64
TGBOH;2022112914;53
TGBOH;2022112915;28
TGBOH;2022112916;3
TGBOH;2022112917;0
TGBOH;2022112918;0
TGBOH;2022112919;0
TGBOH;2022112920;0
TGBOH;2022112921;0
TGBOH;2022112922;0
TGBOH;2022112923;0
TGBOH;2022113000;0
TGBOH;2022113001;0
TGBOH;2022113002;0
TGBOH;2022113003;0
TGBOH;2022113004;0
TGBOH;2022113005;0
TGBOH;2022113006;0
TGBOH;2022113007;0
TGBOH;2022113008;9
TGBOH;2022113009;18
TGBOH;2022113010;35
TGBOH;2022113011;37
TGBOH;2022113012;43
TGBOH;2022113013;44
TGBOH;2022113014;41
TGBOH;2022113015;24
TGBOH;2022113016;0
TGBOH;2022113017;0
TGBOH;2022113018;0
TGBOH;2022113019;0
TGBOH;2022113020;0
TGBOH;2022113021;0
TGBOH;2022113022;0
TGBOH;2022113023;0

stn;time;gre000h0
DLBRE;2022110100;0
DLBRE;2022110101;0
DLBRE;2022110102;0
DLBRE;2022110103;0
DLBRE;2022110104;0
DLBRE;2022110105;0
DLBRE;2022110106;0
DLBRE;2022110107;13
DLBRE;2022110108;59
DLBRE;2022110109;80
DLBRE;2022110110;260
DLBRE;2022110111;348
DLBRE;2022110112;335
DLBRE;2022110113;285
DLBRE;2022110114;222
DLBRE;2022110115;129
DLBRE;2022110116;30
DLBRE;2022110117;0
DLBRE;2022110118;0
DLBRE;2022110119;0
DLBRE;2022110120;0
DLBRE;2022110121;0
DLBRE;2022110122;0
DLBRE;2022110123;0
DLBRE;2022110200;0
DLBRE;2022110201;0
DLBRE;2022110202;0
DLBRE;2022110203;0
DLBRE;2022110204;0
DLBRE;2022110205;0
DLBRE;2022110206;0
DLBRE;2022110207;10
DLBRE;2022110208;91
DLBRE;2022110209;162
DLBRE;2022110210;169
DLBRE;2022110211;231
DLBRE;2022110212;165
DLBRE;2022110213;296
DLBRE;2022110214;209
DLBRE;2022110215;135
DLBRE;2022110216;25
DLBRE;2022110217;0
DLBRE;2022110218;0
DLBRE;2022110219;0
DLBRE;2022110220;0
DLBRE;2022110221;0
DLBRE;2022110222;0
DLBRE;2022110223;0
DLBRE;2022110300;0
DLBRE;2022110301;0
DLBRE;2022110302;0
DLBRE;2022110303;0
DLBRE;2022110304;0
DLBRE;2022110305;0
DLBRE;2022110306;0
DLBRE;2022110307;7
DLBRE;2022110308;48
DLBRE;2022110309;125
DLBRE;2022110310;189
DLBRE;2022110311;172
DLBRE;2022110312;168
DLBRE;2022110313;103
DLBRE;2022110314;49
DLBRE;2022110315;42
DLBRE;2022110316;7
DLBRE;2022110317;0
DLBRE;2022110318;0
DLBRE;2022110319;0
DLBRE;2022110320;0
DLBRE;2022110321;0
DLBRE;2022110322;0
DLBRE;2022110323;0
DLBRE;2022110400;0
DLBRE;2022110401;0
DLBRE;2022110402;0
DLBRE;2022110403;0
DLBRE;2022110404;0
DLBRE;2022110405;0
DLBRE;2022110406;0
DLBRE;2022110407;5
DLBRE;2022110408;17
DLBRE;2022110409;86
DLBRE;2022110410;210
DLBRE;2022110411;291
DLBRE;2022110412;333
DLBRE;2022110413;152
DLBRE;2022110414;221
DLBRE;2022110415;153
DLBRE;2022110416;20
DLBRE;2022110417;0
DLBRE;2022110418;0
DLBRE;2022110419;0
DLBRE;2022110420;0
DLBRE;2022110421;0
DLBRE;2022110422;0
DLBRE;2022110423;0
DLBRE;2022110500;0
DLBRE;2022110501;0
DLBRE;2022110502;0
DLBRE;2022110503;0
DLBRE;2022110504;0
DLBRE;2022110505;0
DLBRE;2022110506;0
DLBRE;2022110507;9
DLBRE;2022110508;92
DLBRE;2022110509;203
DLBRE;2022110510;287
DLBRE;2022110511;324
DLBRE;2022110512;324
DLBRE;2022110513;301
DLBRE;2022110514;126
DLBRE;2022110515;63
DLBRE;2022110516;11
DLBRE;2022110517;0
DLBRE;2022110518;0
DLBRE;2022110519;0
DLBRE;2022110520;0
DLBRE;2022110521;0
DLBRE;2022110522;0
DLBRE;2022110523;0
DLBRE;2022110600;0
DLBRE;2022110601;0
DLBRE;2022110602;0
DLBRE;2022110603;0
DLBRE;2022110604;0
DLBRE;2022110605;0
DLBRE;2022110606;0
DLBRE;2022110607;5
DLBRE;2022110608;37
DLBRE;2022110609;103
DLBRE;2022110610;250
DLBRE;2022110611;344
DLBRE;2022110612;316
DLBRE;2022110613;189
DLBRE;2022110614;123
DLBRE;2022110615;49
DLBRE;2022110616;8
DLBRE;2022110617;0
DLBRE;2022110618;0
DLBRE;2022110619;0
DLBRE;2022110620;0
DLBRE;2022110621;0
DLBRE;2022110622;0
DLBRE;2022110623;0
DLBRE;2022110700;0
DLBRE;2022110701;0
DLBRE;2022110702;0
DLBRE;2022110703;0
DLBRE;2022110704;0
DLBRE;2022110705;0
DLBRE;2022110706;0
DLBRE;2022110707;4
DLBRE;2022110708;55
DLBRE;2022110709;83
DLBRE;2022110710;72
DLBRE;2022110711;136
DLBRE;2022110712;149
DLBRE;2022110713;117
DLBRE;2022110714;74
DLBRE;2022110715;60
DLBRE;2022110716;7
DLBRE;2022110717;0
DLBRE;2022110718;0
DLBRE;2022110719;0
DLBRE;2022110720;0
DLBRE;2022110721;0
DLBRE;2022110722;0
DLBRE;2022110723;0
DLBRE;2022110800;0
DLBRE;2022110801;0
DLBRE;2022110802;0
DLBRE;2022110803;0
DLBRE;2022110804;0
DLBRE;2022110805;0
DLBRE;2022110806;0
DLBRE;2022110807;6
DLBRE;2022110808;89
DLBRE;2022110809;145
DLBRE;2022110810;196
DLBRE;2022110811;198
DLBRE;2022110812;153
DLBRE;2022110813;164
DLBRE;2022110814;99
DLBRE;2022110815;42
DLBRE;2022110816;8
DLBRE;2022110817;0
DLBRE;2022110818;0
DLBRE;2022110819;0
DLBRE;2022110820;0
DLBRE;2022110821;0
DLBRE;2022110822;0
DLBRE;2022110823;0
DLBRE;2022110900;0
DLBRE;2022110901;0
DLBRE;2022110902;0
DLBRE;2022110903;0
DLBRE;2022110904;0
DLBRE;2022110905;0
DLBRE;2022110906;0
DLBRE;2022110907;2
DLBRE;2022110908;37
DLBRE;2022110909;141
DLBRE;2022110910;196
DLBRE;2022110911;305
DLBRE;2022110912;129
DLBRE;2022110913;168
DLBRE;2022110914;131
DLBRE;2022110915;73
DLBRE;2022110916;7
DLBRE;2022110917;0
DLBRE;2022110918;0
DLBRE;2022110919;0
DLBRE;2022110920;0
DLBRE;2022110921;0
DLBRE;2022110922;0
DLBRE;2022110923;0
DLBRE;2022111000;0
DLBRE;2022111001;0
DLBRE;2022111002;0
DLBRE;2022111003;0
DLBRE;2022111004;0
DLBRE;2022111005;0
DLBRE;2022111006;0
DLBRE;2022111007;4
DLBRE;2022111008;42
DLBRE;2022111009;94
DLBRE;2022111010;214
DLBRE;2022111011;228
DLBRE;2022111012;252
DLBRE;2022111013;159
DLBRE;2022111014;81
DLBRE;2022111015;38
DLBRE;2022111016;6
DLBRE;2022111017;0
DLBRE;2022111018;0
DLBRE;2022111019;0
DLBRE;2022111020;0
DLBRE;2022111021;0
DLBRE;2022111022;0
DLBRE;2022111023;0
DLBRE;2022111100;0
DLBRE;2022111101;0
DLBRE;2022111102;0
DLBRE;2022111103;0
DLBRE;2022111104;0
DLBRE;2022111105;0
DLBRE;2022111106;0
DLBRE;2022111107;1
DLBRE;2022111108;13
DLBRE;2022111109;35
DLBRE;2022111110;59
DLBRE;2022111111;106
DLBRE;2022111112;282
DLBRE;2022111113;299
DLBRE;2022111114;187
DLBRE;2022111115;85
DLBRE;2022111116;14
DLBRE;2022111117;0
DLBRE;2022111118;0
DLBRE;2022111119;0
DLBRE;2022111120;0
DLBRE;2022111121;0
DLBRE;2022111122;0
DLBRE;2022111123;0
DLBRE;2022111200;0
DLBRE;2022111201;0
DLBRE;2022111202;0
DLBRE;2022111203;0
DLBRE;2022111204;0
DLBRE;2022111205;0
DLBRE;2022111206;0
DLBRE;2022111207;3
DLBRE;2022111208;49
DLBRE;2022111209;145
DLBRE;2022111210;256
DLBRE;2022111211;200
DLBRE;2022111212;223
DLBRE;2022111213;190
DLBRE;2022111214;169
DLBRE;2022111215;82
DLBRE;2022111216;13
DLBRE;2022111217;0
DLBRE;2022111218;0
DLBRE;2022111219;0
DLBRE;2022111220;0
DLBRE;2022111221;0
DLBRE;2022111222;0
DLBRE;2022111223;0
DLBRE;2022111300;0
DLBRE;2022111301;0
DLBRE;2022111302;0
DLBRE;2022111303;0
DLBRE;2022111304;0
DLBRE;2022111305;0
DLBRE;2022111306;0
DLBRE;2022111307;4
DLBRE;2022111308;72
DLBRE;2022111309;187
DLBRE;2022111310;229
DLBRE;2022111311;282
DLBRE;2022111312;303
DLBRE;2022111313;267
DLBRE;2022111314;192
DLBRE;2022111315;90
DLBRE;2022111316;12
DLBRE;2022111317;0
DLBRE;2022111318;0
DLBRE;2022111319;0
DLBRE;2022111320;0
DLBRE;2022111321;0
DLBRE;2022111322;0
DLBRE;2022111323;0
DLBRE;2022111400;0
DLBRE;2022111401;0
DLBRE;2022111402;0
DLBRE;2022111403;0
DLBRE;2022111404;0
DLBRE;2022111405;0
DLBRE;2022111406;0
DLBRE;2022111407;1
DLBRE;2022111408;14
DLBRE;2022111409;51
DLBRE;2022111410;77
DLBRE;2022111411;79
DLBRE;2022111412;127
DLBRE;2022111413;131
DLBRE;2022111414;123
DLBRE;2022111415;71
DLBRE;2022111416;8
DLBRE;2022111417;0
DLBRE;2022111418;0
DLBRE;2022111419;0
DLBRE;2022111420;0
DLBRE;2022111421;0
DLBRE;2022111422;0
DLBRE;2022111423;0
DLBRE;2022111500;0
DLBRE;2022111501;0
DLBRE;2022111502;0
DLBRE;2022111503;0
DLBRE;2022111504;0
DLBRE;2022111505;0
DLBRE;2022111506;0
DLBRE;2022111507;2
DLBRE;2022111508;42
DLBRE;2022111509;75
DLBRE;2022111510;67
DLBRE;2022111511;150
DLBRE;2022111512;249
DLBRE;2022111513;142
DLBRE;2022111514;186
DLBRE;2022111515;57
DLBRE;2022111516;6
DLBRE;2022111517;0
DLBRE;2022111518;0
DLBRE;2022111519;0
DLBRE;2022111520;0
DLBRE;2022111521;0
DLBRE;2022111522;0
DLBRE;2022111523;0
DLBRE;2022111600;0
DLBRE;2022111601;0
DLBRE;2022111602;0
DLBRE;2022111603;0
DLBRE;2022111604;0
DLBRE;2022111605;0
DLBRE;2022111606;0
DLBRE;2022111607;1
DLBRE;2022111608;6
DLBRE;2022111609;16
DLBRE;2022111610;25
DLBRE;2022111611;43
DLBRE;2022111612;43
DLBRE;2022111613;61
DLBRE;2022111614;41
DLBRE;2022111615;10
DLBRE;2022111616;4
DLBRE;2022111617;0
DLBRE;2022111618;0
DLBRE;2022111619;0
DLBRE;2022111620;0
DLBRE;2022111621;0
DLBRE;2022111622;0
DLBRE;2022111623;0
DLBRE;2022111700;0
DLBRE;2022111701;0
DLBRE;2022111702;0
DLBRE;2022111703;0
DLBRE;2022111704;0
DLBRE;2022111705;0
DLBRE;2022111706;0
DLBRE;2022111707;0
DLBRE;2022111708;4
DLBRE;2022111709;13
DLBRE;2022111710;18
DLBRE;2022111711;22
DLBRE;2022111712;33
DLBRE;2022111713;31
DLBRE;2022111714;27
DLBRE;2022111715;14
DLBRE;2022111716;1
DLBRE;2022111717;0
DLBRE;2022111718;0
DLBRE;2022111719;0
DLBRE;2022111720;0
DLBRE;2022111721;0
DLBRE;2022111722;0
DLBRE;2022111723;0
DLBRE;2022111800;0
DLBRE;2022111801;0
DLBRE;2022111802;0
DLBRE;2022111803;0
DLBRE;2022111804;0
DLBRE;2022111805;0
DLBRE;2022111806;0
DLBRE;2022111807;0
DLBRE;2022111808;6
DLBRE;2022111809;18
DLBRE;2022111810;38
DLBRE;2022111811;39
DLBRE;2022111812;45
DLBRE;2022111813;50
DLBRE;2022111814;30
DLBRE;2022111815;19
DLBRE;2022111816;3
DLBRE;2022111817;0
DLBRE;2022111818;0
DLBRE;2022111819;0
DLBRE;2022111820;0
DLBRE;2022111821;0
DLBRE;2022111822;0
DLBRE;2022111823;0
DLBRE;2022111900;0
DLBRE;2022111901;0
DLBRE;2022111902;0
DLBRE;2022111903;0
DLBRE;2022111904;0
DLBRE;2022111905;0
DLBRE;2022111906;0
DLBRE;2022111907;2
DLBRE;2022111908;45
DLBRE;2022111909;143
DLBRE;2022111910;234
DLBRE;2022111911;245
DLBRE;2022111912;273
DLBRE;2022111913;233
DLBRE;2022111914;156
DLBRE;2022111915;72
DLBRE;2022111916;7
DLBRE;2022111917;0
DLBRE;2022111918;0
DLBRE;2022111919;0
DLBRE;2022111920;0
DLBRE;2022111921;0
DLBRE;2022111922;0
DLBRE;2022111923;0
DLBRE;2022112000;0
DLBRE;2022112001;0
DLBRE;2022112002;0
DLBRE;2022112003;0
DLBRE;2022112004;0
DLBRE;2022112005;0
DLBRE;2022112006;0
DLBRE;2022112007;1
DLBRE;2022112008;19
DLBRE;2022112009;62
DLBRE;2022112010;72
DLBRE;2022112011;55
DLBRE;2022112012;72
DLBRE;2022112013;68
DLBRE;2022112014;51
DLBRE;2022112015;29
DLBRE;2022112016;2
DLBRE;2022112017;0
DLBRE;2022112018;0
DLBRE;2022112019;0
DLBRE;2022112020;0
DLBRE;2022112021;0
DLBRE;2022112022;0
DLBRE;2022112023;0
DLBRE;2022112100;0
DLBRE;2022112101;0
DLBRE;2022112102;0
DLBRE;2022112103;0
DLBRE;2022112104;0
DLBRE;2022112105;0
DLBRE;2022112106;0
DLBRE;2022112107;1
DLBRE;2022112108;25
DLBRE;2022112109;113
DLBRE;2022112110;187
DLBRE;2022112111;280
DLBRE;2022112112;264
DLBRE;2022112113;228
DLBRE;2022112114;158
DLBRE;2022112115;44
DLBRE;2022112116;3
DLBRE;2022112117;0
DLBRE;2022112118;0
DLBRE;2022112119;0
DLBRE;2022112120;0
DLBRE;2022112121;0
DLBRE;2022112122;0
DLBRE;2022112123;0
DLBRE;2022112200;0
DLBRE;2022112201;0
DLBRE;2022112202;0
DLBRE;2022112203;0
DLBRE;2022112204;0
DLBRE;2022112205;0
DLBRE;2022112206;0
DLBRE;2022112207;0
DLBRE;2022112208;11
DLBRE;2022112209;20
DLBRE;2022112210;37
DLBRE;2022112211;205
DLBRE;2022112212;229
DLBRE;2022112213;219
DLBRE;2022112214;136
DLBRE;2022112215;28
DLBRE;2022112216;2
DLBRE;2022112217;0
DLBRE;2022112218;0
DLBRE;2022112219;0
DLBRE;2022112220;0
DLBRE;2022112221;0
DLBRE;2022112222;0
DLBRE;2022112223;0
DLBRE;2022112300;0
DLBRE;2022112301;0
DLBRE;2022112302;0
DLBRE;2022112303;0
DLBRE;2022112304;0
DLBRE;2022112305;0
DLBRE;2022112306;0
DLBRE;2022112307;1
DLBRE;2022112308;25
DLBRE;2022112309;52
DLBRE;2022112310;84
DLBRE;2022112311;111
DLBRE;2022112312;122
DLBRE;2022112313;134
DLBRE;2022112314;162
DLBRE;2022112315;52
DLBRE;2022112316;3
DLBRE;2022112317;0
DLBRE;2022112318;0
DLBRE;2022112319;0
DLBRE;2022112320;0
DLBRE;2022112321;0
DLBRE;2022112322;0
DLBRE;2022112323;0
DLBRE;2022112400;0
DLBRE;2022112401;0
DLBRE;2022112402;0
DLBRE;2022112403;0
DLBRE;2022112404;0
DLBRE;2022112405;0
DLBRE;2022112406;0
DLBRE;2022112407;1
DLBRE;2022112408;23
DLBRE;2022112409;95
DLBRE;2022112410;122
DLBRE;2022112411;202
DLBRE;2022112412;149
DLBRE;2022112413;85
DLBRE;2022112414;101
DLBRE;2022112415;53
DLBRE;2022112416;3
DLBRE;2022112417;0
DLBRE;2022112418;0
DLBRE;2022112419;0
DLBRE;2022112420;0
DLBRE;2022112421;0
DLBRE;2022112422;0
DLBRE;2022112423;0
DLBRE;2022112500;0
DLBRE;2022112501;0
DLBRE;2022112502;0
DLBRE;2022112503;0
DLBRE;2022112504;0
DLBRE;2022112505;0
DLBRE;2022112506;0
DLBRE;2022112507;0
DLBRE;2022112508;7
DLBRE;2022112509;31
DLBRE;2022112510;50
DLBRE;2022112511;71
DLBRE;2022112512;114
DLBRE;2022112513;169
DLBRE;2022112514;132
DLBRE;2022112515;38
DLBRE;2022112516;3
DLBRE;2022112517;0
DLBRE;2022112518;0
DLBRE;2022112519;0
DLBRE;2022112520;0
DLBRE;2022112521;0
DLBRE;2022112522;0
DLBRE;2022112523;0
DLBRE;2022112600;0
DLBRE;2022112601;0
DLBRE;2022112602;0
DLBRE;2022112603;0
DLBRE;2022112604;0
DLBRE;2022112605;0
DLBRE;2022112606;0
DLBRE;2022112607;1
DLBRE;2022112608;11
DLBRE;2022112609;44
DLBRE;2022112610;69
DLBRE;2022112611;92
DLBRE;2022112612;94
DLBRE;2022112613;61
DLBRE;2022112614;35
DLBRE;2022112615;16
DLBRE;2022112616;2
DLBRE;2022112617;0
DLBRE;2022112618;0
DLBRE;2022112619;0
DLBRE;2022112620;0
DLBRE;2022112621;0
DLBRE;2022112622;0
DLBRE;2022112623;0
DLBRE;2022112700;0
DLBRE;2022112701;0
DLBRE;2022112702;0
DLBRE;2022112703;0
DLBRE;2022112704;0
DLBRE;2022112705;0
DLBRE;2022112706;0
DLBRE;2022112707;1
DLBRE;2022112708;20
DLBRE;2022112709;57
DLBRE;2022112710;99
DLBRE;2022112711;108
DLBRE;2022112712;99
DLBRE;2022112713;58
DLBRE;2022112714;38
DLBRE;2022112715;13
DLBRE;2022112716;0
DLBRE;2022112717;0
DLBRE;2022112718;0
DLBRE;2022112719;0
DLBRE;2022112720;0
DLBRE;2022112721;0
DLBRE;2022112722;0
DLBRE;2022112723;0
DLBRE;2022112800;0
DLBRE;2022112801;0
DLBRE;2022112802;0
DLBRE;2022112803;0
DLBRE;2022112804;0
DLBRE;2022112805;0
DLBRE;2022112806;0
DLBRE;2022112807;0
DLBRE;2022112808;2
DLBRE;2022112809;13
DLBRE;2022112810;29
DLBRE;2022112811;52
DLBRE;2022112812;62
DLBRE;2022112813;40
DLBRE;2022112814;28
DLBRE;2022112815;13
DLBRE;2022112816;1
DLBRE;2022112817;0
DLBRE;2022112818;0
DLBRE;2022112819;0
DLBRE;2022112820;0
DLBRE;2022112821;0
DLBRE;2022112822;0
DLBRE;2022112823;0
DLBRE;2022112900;0
DLBRE;2022112901;0
DLBRE;2022112902;0
DLBRE;2022112903;0
DLBRE;2022112904;0
DLBRE;2022112905;0
DLBRE;2022112906;0
DLBRE;2022112907;0
DLBRE;2022112908;4
DLBRE;2022112909;19
DLBRE;2022112910;39
DLBRE;2022112911;72
DLBRE;2022112912;72
DLBRE;2022112913;51
DLBRE;2022112914;22
DLBRE;2022112915;8
DLBRE;2022112916;1
DLBRE;2022112917;0
DLBRE;2022112918;0
DLBRE;2022112919;0
DLBRE;2022112920;0
DLBRE;2022112921;0
DLBRE;2022112922;0
DLBRE;2022112923;0
DLBRE;2022113000;0
DLBRE;2022113001;0
DLBRE;2022113002;0
DLBRE;2022113003;0
DLBRE;2022113004;0
DLBRE;2022113005;0
DLBRE;2022113006;0
DLBRE;2022113007;0
DLBRE;2022113008;3
DLBRE;2022113009;14
DLBRE;2022113010;26
DLBRE;2022113011;36
DLBRE;2022113012;47
DLBRE;2022113013;31
DLBRE;2022113014;23
DLBRE;2022113015;9
DLBRE;2022113016;1
DLBRE;2022113017;0
DLBRE;2022113018;0
DLBRE;2022113019;0
DLBRE;2022113020;0
DLBRE;2022113021;0
DLBRE;2022113022;0
DLBRE;2022113023;0

stn;time;gre000h0
VSBRB;2022110100;0
VSBRB;2022110101;0
VSBRB;2022110102;0
VSBRB;2022110103;0
VSBRB;2022110104;0
VSBRB;2022110105;0
VSBRB;2022110106;0
VSBRB;2022110107;20
VSBRB;2022110108;44
VSBRB;2022110109;112
VSBRB;2022110110;158
VSBRB;2022110111;161
VSBRB;2022110112;350
VSBRB;2022110113;265
VSBRB;2022110114;102
VSBRB;2022110115;13
VSBRB;2022110116;0
VSBRB;2022110117;0
VSBRB;2022110118;0
VSBRB;2022110119;0
VSBRB;2022110120;0
VSBRB;2022110121;0
VSBRB;2022110122;0
VSBRB;2022110123;0
VSBRB;2022110200;0
VSBRB;2022110201;0
VSBRB;2022110202;0
VSBRB;2022110203;0
VSBRB;2022110204;0
VSBRB;2022110205;0
VSBRB;2022110206;7
VSBRB;2022110207;51
VSBRB;2022110208;96
VSBRB;2022110209;151
VSBRB;2022110210;234
VSBRB;2022110211;334
VSBRB;2022110212;303
VSBRB;2022110213;288
VSBRB;2022110214;55
VSBRB;2022110215;14
VSBRB;2022110216;0
VSBRB;2022110217;0
VSBRB;2022110218;0
VSBRB;2022110219;0
VSBRB;2022110220;0
VSBRB;2022110221;0
VSBRB;2022110222;0
VSBRB;2022110223;0
VSBRB;2022110300;0
VSBRB;2022110301;0
VSBRB;2022110302;0
VSBRB;2022110303;0
VSBRB;2022110304;0
VSBRB;2022110305;0
VSBRB;2022110306;7
VSBRB;2022110307;68
VSBRB;2022110308;129
VSBRB;2022110309;142
VSBRB;2022110310;246
VSBRB;2022110311;216
VSBRB;2022110312;103
VSBRB;2022110313;70
VSBRB;2022110314;56
VSBRB;2022110315;7
VSBRB;2022110316;0
VSBRB;2022110317;0
VSBRB;2022110318;0
VSBRB;2022110319;0
VSBRB;2022110320;0
VSBRB;2022110321;0
VSBRB;2022110322;0
VSBRB;2022110323;0
VSBRB;2022110400;0
VSBRB;2022110401;0
VSBRB;2022110402;0
VSBRB;2022110403;0
VSBRB;2022110404;0
VSBRB;2022110405;0
VSBRB;2022110406;12
VSBRB;2022110407;30
VSBRB;2022110408;99
VSBRB;2022110409;126
VSBRB;2022110410;196
VSBRB;2022110411;347
VSBRB;2022110412;255
VSBRB;2022110413;208
VSBRB;2022110414;57
VSBRB;2022110415;9
VSBRB;2022110416;0
VSBRB;2022110417;0
VSBRB;2022110418;0
VSBRB;2022110419;0
VSBRB;2022110420;0
VSBRB;2022110421;0
VSBRB;2022110422;0
VSBRB;2022110423;0
VSBRB;2022110500;0
VSBRB;2022110501;0
VSBRB;2022110502;0
VSBRB;2022110503;0
VSBRB;2022110504;0
VSBRB;2022110505;0
VSBRB;2022110506;2
VSBRB;2022110507;22
VSBRB;2022110508;34
VSBRB;2022110509;68
VSBRB;2022110510;144
VSBRB;2022110511;435
VSBRB;2022110512;464
VSBRB;2022110513;119
VSBRB;2022110514;50
VSBRB;2022110515;20
VSBRB;2022110516;0
VSBRB;2022110517;0
VSBRB;2022110518;0
VSBRB;2022110519;0
VSBRB;2022110520;0
VSBRB;2022110521;0
VSBRB;2022110522;0
VSBRB;2022110523;0
VSBRB;2022110600;0
VSBRB;2022110601;0
VSBRB;2022110602;0
VSBRB;2022110603;0
VSBRB;2022110604;0
VSBRB;2022110605;0
VSBRB;2022110606;5
VSBRB;2022110607;46
VSBRB;2022110608;49
VSBRB;2022110609;142
VSBRB;2022110610;178
VSBRB;2022110611;414
VSBRB;2022110612;305
VSBRB;2022110613;144
VSBRB;2022110614;59
VSBRB;2022110615;23
VSBRB;2022110616;0
VSBRB;2022110617;0
VSBRB;2022110618;0
VSBRB;2022110619;0
VSBRB;2022110620;0
VSBRB;2022110621;0
VSBRB;2022110622;0
VSBRB;2022110623;0
VSBRB;2022110700;0
VSBRB;2022110701;0
VSBRB;2022110702;0
VSBRB;2022110703;0
VSBRB;2022110704;0
VSBRB;2022110705;0
VSBRB;2022110706;0
VSBRB;2022110707;15
VSBRB;2022110708;25
VSBRB;2022110709;33
VSBRB;2022110710;80
VSBRB;2022110711;413
VSBRB;2022110712;315
