 

stn;time;sre000h0
COM;2022112522;0
COM;2022112523;0
COM;2022112600;0
COM;2022112601;0
COM;2022112602;0
COM;2022112603;0
COM;2022112604;0
COM;2022112605;0
COM;2022112606;0
COM;2022112607;0
COM;2022112608;0
COM;2022112609;49
COM;2022112610;60
COM;2022112611;60
COM;2022112612;60
COM;2022112613;51
COM;2022112614;0
COM;2022112615;0
COM;2022112616;0
COM;2022112617;0
COM;2022112618;0
COM;2022112619;0
COM;2022112620;0
COM;2022112621;0
COM;2022112622;0
COM;2022112623;0
COM;2022112700;0
COM;2022112701;0
COM;2022112702;0
COM;2022112703;0
COM;2022112704;0
COM;2022112705;0
COM;2022112706;0
COM;2022112707;0
COM;2022112708;0
COM;2022112709;48
COM;2022112710;60
COM;2022112711;60
COM;2022112712;36
COM;2022112713;27
COM;2022112714;0
COM;2022112715;0
COM;2022112716;0
COM;2022112717;0
COM;2022112718;0
COM;2022112719;0
COM;2022112720;0
COM;2022112721;0
COM;2022112722;0
COM;2022112723;0
COM;2022112800;0
COM;2022112801;0
COM;2022112802;0
COM;2022112803;0
COM;2022112804;0
COM;2022112805;0
COM;2022112806;0
COM;2022112807;0
COM;2022112808;0
COM;2022112809;0
COM;2022112810;0
COM;2022112811;0
COM;2022112812;0
COM;2022112813;0
COM;2022112814;0
COM;2022112815;0
COM;2022112816;0
COM;2022112817;0
COM;2022112818;0
COM;2022112819;0
COM;2022112820;0
COM;2022112821;0
COM;2022112822;0
COM;2022112823;0
COM;2022112900;0
COM;2022112901;0
COM;2022112902;0
COM;2022112903;0
COM;2022112904;0
COM;2022112905;0
COM;2022112906;0
COM;2022112907;0
COM;2022112908;0
COM;2022112909;0
COM;2022112910;0
COM;2022112911;0
COM;2022112912;0
COM;2022112913;0
COM;2022112914;0
COM;2022112915;0
COM;2022112916;0
COM;2022112917;0
COM;2022112918;0
COM;2022112919;0
COM;2022112920;0
COM;2022112921;0
COM;2022112922;0
COM;2022112923;0
COM;2022113000;0
COM;2022113001;0
COM;2022113002;0
COM;2022113003;0
COM;2022113004;0
COM;2022113005;0
COM;2022113006;0
COM;2022113007;0
COM;2022113008;0
COM;2022113009;46
COM;2022113010;60
COM;2022113011;60
COM;2022113012;28
COM;2022113013;0
COM;2022113014;0
COM;2022113015;0
COM;2022113016;0
COM;2022113017;0
COM;2022113018;0
COM;2022113019;0
COM;2022113020;0
COM;2022113021;0
COM;2022113022;0
COM;2022113023;0

stn;time;sre000h0
AIG;2022110100;0
AIG;2022110101;0
AIG;2022110102;0
AIG;2022110103;0
AIG;2022110104;0
AIG;2022110105;0
AIG;2022110106;0
AIG;2022110107;0
AIG;2022110108;0
AIG;2022110109;0
AIG;2022110110;0
AIG;2022110111;0
AIG;2022110112;23
AIG;2022110113;20
AIG;2022110114;48
AIG;2022110115;27
AIG;2022110116;0
AIG;2022110117;0
AIG;2022110118;0
AIG;2022110119;0
AIG;2022110120;0
AIG;2022110121;0
AIG;2022110122;0
AIG;2022110123;0
AIG;2022110200;0
AIG;2022110201;0
AIG;2022110202;0
AIG;2022110203;0
AIG;2022110204;0
AIG;2022110205;0
AIG;2022110206;0
AIG;2022110207;0
AIG;2022110208;0
AIG;2022110209;0
AIG;2022110210;2
AIG;2022110211;0
AIG;2022110212;25
AIG;2022110213;58
AIG;2022110214;48
AIG;2022110215;14
AIG;2022110216;0
AIG;2022110217;0
AIG;2022110218;0
AIG;2022110219;0
AIG;2022110220;0
AIG;2022110221;0
AIG;2022110222;0
AIG;2022110223;0
AIG;2022110300;0
AIG;2022110301;0
AIG;2022110302;0
AIG;2022110303;0
AIG;2022110304;0
AIG;2022110305;0
AIG;2022110306;0
AIG;2022110307;0
AIG;2022110308;2
AIG;2022110309;44
AIG;2022110310;46
AIG;2022110311;0
AIG;2022110312;0
AIG;2022110313;0
AIG;2022110314;0
AIG;2022110315;0
AIG;2022110316;0
AIG;2022110317;0
AIG;2022110318;0
AIG;2022110319;0
AIG;2022110320;0
AIG;2022110321;0
AIG;2022110322;0
AIG;2022110323;0
AIG;2022110400;0
AIG;2022110401;0
AIG;2022110402;0
AIG;2022110403;0
AIG;2022110404;0
AIG;2022110405;0
AIG;2022110406;0
AIG;2022110407;0
AIG;2022110408;0
AIG;2022110409;0
AIG;2022110410;0
AIG;2022110411;0
AIG;2022110412;0
AIG;2022110413;0
AIG;2022110414;0
AIG;2022110415;0
AIG;2022110416;0
AIG;2022110417;0
AIG;2022110418;0
AIG;2022110419;0
AIG;2022110420;0
AIG;2022110421;0
AIG;2022110422;0
AIG;2022110423;0
AIG;2022110500;0
AIG;2022110501;0
AIG;2022110502;0
AIG;2022110503;0
AIG;2022110504;0
AIG;2022110505;0
AIG;2022110506;0
AIG;2022110507;0
AIG;2022110508;0
AIG;2022110509;0
AIG;2022110510;17
AIG;2022110511;39
AIG;2022110512;38
AIG;2022110513;48
AIG;2022110514;41
AIG;2022110515;12
AIG;2022110516;0
AIG;2022110517;0
AIG;2022110518;0
AIG;2022110519;0
AIG;2022110520;0
AIG;2022110521;0
AIG;2022110522;0
AIG;2022110523;0
AIG;2022110600;0
AIG;2022110601;0
AIG;2022110602;0
AIG;2022110603;0
AIG;2022110604;0
AIG;2022110605;0
AIG;2022110606;0
AIG;2022110607;0
AIG;2022110608;42
AIG;2022110609;36
AIG;2022110610;53
AIG;2022110611;60
AIG;2022110612;32
AIG;2022110613;42
AIG;2022110614;22
AIG;2022110615;8
AIG;2022110616;0
AIG;2022110617;0
AIG;2022110618;0
AIG;2022110619;0
AIG;2022110620;0
AIG;2022110621;0
AIG;2022110622;0
AIG;2022110623;0
AIG;2022110700;0
AIG;2022110701;0
AIG;2022110702;0
AIG;2022110703;0
AIG;2022110704;0
AIG;2022110705;0
AIG;2022110706;0
AIG;2022110707;0
AIG;2022110708;42
AIG;2022110709;60
AIG;2022110710;60
AIG;2022110711;60
AIG;2022110712;60
AIG;2022110713;60
AIG;2022110714;45
AIG;2022110715;29
AIG;2022110716;0
AIG;2022110717;0
AIG;2022110718;0
AIG;2022110719;0
AIG;2022110720;0
AIG;2022110721;0
AIG;2022110722;0
AIG;2022110723;0
AIG;2022110800;0
AIG;2022110801;0
AIG;2022110802;0
AIG;2022110803;0
AIG;2022110804;0
AIG;2022110805;0
AIG;2022110806;0
AIG;2022110807;0
AIG;2022110808;28
AIG;2022110809;47
AIG;2022110810;27
AIG;2022110811;28
AIG;2022110812;60
AIG;2022110813;59
AIG;2022110814;57
AIG;2022110815;27
AIG;2022110816;0
AIG;2022110817;0
AIG;2022110818;0
AIG;2022110819;0
AIG;2022110820;0
AIG;2022110821;0
AIG;2022110822;0
AIG;2022110823;0
AIG;2022110900;0
AIG;2022110901;0
AIG;2022110902;0
AIG;2022110903;0
AIG;2022110904;0
AIG;2022110905;0
AIG;2022110906;0
AIG;2022110907;0
AIG;2022110908;0
AIG;2022110909;0
AIG;2022110910;0
AIG;2022110911;0
AIG;2022110912;0
AIG;2022110913;0
AIG;2022110914;0
AIG;2022110915;0
AIG;2022110916;0
AIG;2022110917;0
AIG;2022110918;0
AIG;2022110919;0
AIG;2022110920;0
AIG;2022110921;0
AIG;2022110922;0
AIG;2022110923;0
AIG;2022111000;0
AIG;2022111001;0
AIG;2022111002;0
AIG;2022111003;0
AIG;2022111004;0
AIG;2022111005;0
AIG;2022111006;0
AIG;2022111007;0
AIG;2022111008;1
AIG;2022111009;51
AIG;2022111010;60
AIG;2022111011;60
AIG;2022111012;60
AIG;2022111013;60
AIG;2022111014;60
AIG;2022111015;25
AIG;2022111016;0
AIG;2022111017;0
AIG;2022111018;0
AIG;2022111019;0
AIG;2022111020;0
AIG;2022111021;0
AIG;2022111022;0
AIG;2022111023;0
AIG;2022111100;0
AIG;2022111101;0
AIG;2022111102;0
AIG;2022111103;0
AIG;2022111104;0
AIG;2022111105;0
AIG;2022111106;0
AIG;2022111107;0
AIG;2022111108;41
AIG;2022111109;60
AIG;2022111110;60
AIG;2022111111;60
AIG;2022111112;60
AIG;2022111113;60
AIG;2022111114;60
AIG;2022111115;12
AIG;2022111116;0
AIG;2022111117;0
AIG;2022111118;0
AIG;2022111119;0
AIG;2022111120;0
AIG;2022111121;0
AIG;2022111122;0
AIG;2022111123;0
AIG;2022111200;0
AIG;2022111201;0
AIG;2022111202;0
AIG;2022111203;0
AIG;2022111204;0
AIG;2022111205;0
AIG;2022111206;0
AIG;2022111207;0
AIG;2022111208;0
AIG;2022111209;32
AIG;2022111210;60
AIG;2022111211;60
AIG;2022111212;51
AIG;2022111213;5
AIG;2022111214;0
AIG;2022111215;0
AIG;2022111216;0
AIG;2022111217;0
AIG;2022111218;0
AIG;2022111219;0
AIG;2022111220;0
AIG;2022111221;0
AIG;2022111222;0
AIG;2022111223;0
AIG;2022111300;0
AIG;2022111301;0
AIG;2022111302;0
AIG;2022111303;0
AIG;2022111304;0
AIG;2022111305;0
AIG;2022111306;0
AIG;2022111307;0
AIG;2022111308;0
AIG;2022111309;0
AIG;2022111310;11
AIG;2022111311;59
AIG;2022111312;55
AIG;2022111313;60
AIG;2022111314;60
AIG;2022111315;22
AIG;2022111316;0
AIG;2022111317;0
AIG;2022111318;0
AIG;2022111319;0
AIG;2022111320;0
AIG;2022111321;0
AIG;2022111322;0
AIG;2022111323;0
AIG;2022111400;0
AIG;2022111401;0
AIG;2022111402;0
AIG;2022111403;0
AIG;2022111404;0
AIG;2022111405;0
AIG;2022111406;0
AIG;2022111407;0
AIG;2022111408;0
AIG;2022111409;0
AIG;2022111410;0
AIG;2022111411;0
AIG;2022111412;0
AIG;2022111413;0
AIG;2022111414;0
AIG;2022111415;0
AIG;2022111416;0
AIG;2022111417;0
AIG;2022111418;0
AIG;2022111419;0
AIG;2022111420;0
AIG;2022111421;0
AIG;2022111422;0
AIG;2022111423;0
AIG;2022111500;0
AIG;2022111501;0
AIG;2022111502;0
AIG;2022111503;0
AIG;2022111504;0
AIG;2022111505;0
AIG;2022111506;0
AIG;2022111507;0
AIG;2022111508;0
AIG;2022111509;0
AIG;2022111510;0
AIG;2022111511;0
AIG;2022111512;0
AIG;2022111513;0
AIG;2022111514;0
AIG;2022111515;0
AIG;2022111516;0
AIG;2022111517;0
AIG;2022111518;0
AIG;2022111519;0
AIG;2022111520;0
AIG;2022111521;0
AIG;2022111522;0
AIG;2022111523;0
AIG;2022111600;0
AIG;2022111601;0
AIG;2022111602;0
AIG;2022111603;0
AIG;2022111604;0
AIG;2022111605;0
AIG;2022111606;0
AIG;2022111607;0
AIG;2022111608;37
AIG;2022111609;60
AIG;2022111610;44
AIG;2022111611;60
AIG;2022111612;60
AIG;2022111613;60
AIG;2022111614;54
AIG;2022111615;6
AIG;2022111616;0
AIG;2022111617;0
AIG;2022111618;0
AIG;2022111619;0
AIG;2022111620;0
AIG;2022111621;0
AIG;2022111622;0
AIG;2022111623;0
AIG;2022111700;0
AIG;2022111701;0
AIG;2022111702;0
AIG;2022111703;0
AIG;2022111704;0
AIG;2022111705;0
AIG;2022111706;0
AIG;2022111707;0
AIG;2022111708;0
AIG;2022111709;5
AIG;2022111710;26
AIG;2022111711;36
AIG;2022111712;25
AIG;2022111713;23
AIG;2022111714;11
AIG;2022111715;8
AIG;2022111716;0
AIG;2022111717;0
AIG;2022111718;0
AIG;2022111719;0
AIG;2022111720;0
AIG;2022111721;0
AIG;2022111722;0
AIG;2022111723;0
AIG;2022111800;0
AIG;2022111801;0
AIG;2022111802;0
AIG;2022111803;0
AIG;2022111804;0
AIG;2022111805;0
AIG;2022111806;0
AIG;2022111807;0
AIG;2022111808;0
AIG;2022111809;0
AIG;2022111810;0
AIG;2022111811;0
AIG;2022111812;0
AIG;2022111813;0
AIG;2022111814;5
AIG;2022111815;0
AIG;2022111816;0
AIG;2022111817;0
AIG;2022111818;0
AIG;2022111819;0
AIG;2022111820;0
AIG;2022111821;0
AIG;2022111822;0
AIG;2022111823;0
AIG;2022111900;0
AIG;2022111901;0
AIG;2022111902;0
AIG;2022111903;0
AIG;2022111904;0
AIG;2022111905;0
AIG;2022111906;0
AIG;2022111907;0
AIG;2022111908;30
AIG;2022111909;39
AIG;2022111910;60
AIG;2022111911;58
AIG;2022111912;52
AIG;2022111913;1
AIG;2022111914;0
AIG;2022111915;0
AIG;2022111916;0
AIG;2022111917;0
AIG;2022111918;0
AIG;2022111919;0
AIG;2022111920;0
AIG;2022111921;0
AIG;2022111922;0
AIG;2022111923;0
AIG;2022112000;0
AIG;2022112001;0
AIG;2022112002;0
AIG;2022112003;0
AIG;2022112004;0
AIG;2022112005;0
AIG;2022112006;0
AIG;2022112007;0
AIG;2022112008;7
AIG;2022112009;53
AIG;2022112010;60
AIG;2022112011;60
AIG;2022112012;60
AIG;2022112013;60
AIG;2022112014;60
AIG;2022112015;10
AIG;2022112016;0
AIG;2022112017;0
AIG;2022112018;0
AIG;2022112019;0
AIG;2022112020;0
AIG;2022112021;0
AIG;2022112022;0
AIG;2022112023;0
AIG;2022112100;0
AIG;2022112101;0
AIG;2022112102;0
AIG;2022112103;0
AIG;2022112104;0
AIG;2022112105;0
AIG;2022112106;0
AIG;2022112107;0
AIG;2022112108;0
AIG;2022112109;0
AIG;2022112110;27
AIG;2022112111;26
AIG;2022112112;0
AIG;2022112113;0
AIG;2022112114;0
AIG;2022112115;0
AIG;2022112116;0
AIG;2022112117;0
AIG;2022112118;0
AIG;2022112119;0
AIG;2022112120;0
AIG;2022112121;0
AIG;2022112122;0
AIG;2022112123;0
AIG;2022112200;0
AIG;2022112201;0
AIG;2022112202;0
AIG;2022112203;0
AIG;2022112204;0
AIG;2022112205;0
AIG;2022112206;0
AIG;2022112207;0
AIG;2022112208;0
AIG;2022112209;0
AIG;2022112210;7
AIG;2022112211;4
AIG;2022112212;27
AIG;2022112213;18
AIG;2022112214;2
AIG;2022112215;0
AIG;2022112216;0
AIG;2022112217;0
AIG;2022112218;0
AIG;2022112219;0
AIG;2022112220;0
AIG;2022112221;0
AIG;2022112222;0
AIG;2022112223;0
AIG;2022112300;0
AIG;2022112301;0
AIG;2022112302;0
AIG;2022112303;0
AIG;2022112304;0
AIG;2022112305;0
AIG;2022112306;0
AIG;2022112307;0
AIG;2022112308;26
AIG;2022112309;47
AIG;2022112310;4
AIG;2022112311;24
AIG;2022112312;23
AIG;2022112313;14
AIG;2022112314;0
AIG;2022112315;0
AIG;2022112316;0
AIG;2022112317;0
AIG;2022112318;0
AIG;2022112319;0
AIG;2022112320;0
AIG;2022112321;0
AIG;2022112322;0
AIG;2022112323;0
AIG;2022112400;0
AIG;2022112401;0
AIG;2022112402;0
AIG;2022112403;0
AIG;2022112404;0
AIG;2022112405;0
AIG;2022112406;0
AIG;2022112407;0
AIG;2022112408;0
AIG;2022112409;2
AIG;2022112410;9
AIG;2022112411;16
AIG;2022112412;49
AIG;2022112413;60
AIG;2022112414;60
AIG;2022112415;12
AIG;2022112416;0
AIG;2022112417;0
AIG;2022112418;0
AIG;2022112419;0
AIG;2022112420;0
AIG;2022112421;0
AIG;2022112422;0
AIG;2022112423;0
AIG;2022112500;0
AIG;2022112501;0
AIG;2022112502;0
AIG;2022112503;0
AIG;2022112504;0
AIG;2022112505;0
AIG;2022112506;0
AIG;2022112507;0
AIG;2022112508;0
AIG;2022112509;0
AIG;2022112510;4
AIG;2022112511;42
AIG;2022112512;10
AIG;2022112513;0
AIG;2022112514;1
AIG;2022112515;0
AIG;2022112516;0
AIG;2022112517;0
AIG;2022112518;0
AIG;2022112519;0
AIG;2022112520;0
AIG;2022112521;0
AIG;2022112522;0
AIG;2022112523;0
AIG;2022112600;0
AIG;2022112601;0
AIG;2022112602;0
AIG;2022112603;0
AIG;2022112604;0
AIG;2022112605;0
AIG;2022112606;0
AIG;2022112607;0
AIG;2022112608;20
AIG;2022112609;60
AIG;2022112610;60
AIG;2022112611;60
AIG;2022112612;60
AIG;2022112613;60
AIG;2022112614;56
AIG;2022112615;11
AIG;2022112616;0
AIG;2022112617;0
AIG;2022112618;0
AIG;2022112619;0
AIG;2022112620;0
AIG;2022112621;0
AIG;2022112622;0
AIG;2022112623;0
AIG;2022112700;0
AIG;2022112701;0
AIG;2022112702;0
AIG;2022112703;0
AIG;2022112704;0
AIG;2022112705;0
AIG;2022112706;0
AIG;2022112707;0
AIG;2022112708;9
AIG;2022112709;59
AIG;2022112710;60
AIG;2022112711;49
AIG;2022112712;0
AIG;2022112713;0
AIG;2022112714;0
AIG;2022112715;0
AIG;2022112716;0
AIG;2022112717;0
AIG;2022112718;0
AIG;2022112719;0
AIG;2022112720;0
AIG;2022112721;0
AIG;2022112722;0
AIG;2022112723;0
AIG;2022112800;0
AIG;2022112801;0
AIG;2022112802;0
AIG;2022112803;0
AIG;2022112804;0
AIG;2022112805;0
AIG;2022112806;0
AIG;2022112807;0
AIG;2022112808;0
AIG;2022112809;0
AIG;2022112810;0
AIG;2022112811;0
AIG;2022112812;0
AIG;2022112813;0
AIG;2022112814;0
AIG;2022112815;0
AIG;2022112816;0
AIG;2022112817;0
AIG;2022112818;0
AIG;2022112819;0
AIG;2022112820;0
AIG;2022112821;0
AIG;2022112822;0
AIG;2022112823;0
AIG;2022112900;0
AIG;2022112901;0
AIG;2022112902;0
AIG;2022112903;0
AIG;2022112904;0
AIG;2022112905;0
AIG;2022112906;0
AIG;2022112907;0
AIG;2022112908;0
AIG;2022112909;0
AIG;2022112910;0
AIG;2022112911;0
AIG;2022112912;0
AIG;2022112913;0
AIG;2022112914;0
AIG;2022112915;0
AIG;2022112916;0
AIG;2022112917;0
AIG;2022112918;0
AIG;2022112919;0
AIG;2022112920;0
AIG;2022112921;0
AIG;2022112922;0
AIG;2022112923;0
AIG;2022113000;0
AIG;2022113001;0
AIG;2022113002;0
AIG;2022113003;0
AIG;2022113004;0
AIG;2022113005;0
AIG;2022113006;0
AIG;2022113007;0
AIG;2022113008;14
AIG;2022113009;20
AIG;2022113010;1
AIG;2022113011;23
AIG;2022113012;27
AIG;2022113013;21
AIG;2022113014;0
AIG;2022113015;0
AIG;2022113016;0
AIG;2022113017;0
AIG;2022113018;0
AIG;2022113019;0
AIG;2022113020;0
AIG;2022113021;0
AIG;2022113022;0
AIG;2022113023;0

stn;time;sre000h0
ALT;2022110100;0
ALT;2022110101;0
ALT;2022110102;0
ALT;2022110103;0
ALT;2022110104;0
ALT;2022110105;0
ALT;2022110106;0
ALT;2022110107;0
ALT;2022110108;0
ALT;2022110109;0
ALT;2022110110;0
ALT;2022110111;0
ALT;2022110112;0
ALT;2022110113;0
ALT;2022110114;0
ALT;2022110115;0
ALT;2022110116;0
ALT;2022110117;0
ALT;2022110118;0
ALT;2022110119;0
ALT;2022110120;0
ALT;2022110121;0
ALT;2022110122;0
ALT;2022110123;0
ALT;2022110200;0
ALT;2022110201;0
ALT;2022110202;0
ALT;2022110203;0
ALT;2022110204;0
ALT;2022110205;0
ALT;2022110206;0
ALT;2022110207;0
ALT;2022110208;0
ALT;2022110209;0
ALT;2022110210;0
ALT;2022110211;0
ALT;2022110212;0
ALT;2022110213;0
ALT;2022110214;0
ALT;2022110215;0
ALT;2022110216;0
ALT;2022110217;0
ALT;2022110218;0
ALT;2022110219;0
ALT;2022110220;0
ALT;2022110221;0
ALT;2022110222;0
ALT;2022110223;0
ALT;2022110300;0
ALT;2022110301;0
ALT;2022110302;0
ALT;2022110303;0
ALT;2022110304;0
ALT;2022110305;0
ALT;2022110306;0
ALT;2022110307;0
ALT;2022110308;11
ALT;2022110309;8
ALT;2022110310;2
ALT;2022110311;0
ALT;2022110312;17
ALT;2022110313;0
ALT;2022110314;0
ALT;2022110315;0
ALT;2022110316;0
ALT;2022110317;0
ALT;2022110318;0
ALT;2022110319;0
ALT;2022110320;0
ALT;2022110321;0
ALT;2022110322;0
ALT;2022110323;0
ALT;2022110400;0
ALT;2022110401;0
ALT;2022110402;0
ALT;2022110403;0
ALT;2022110404;0
ALT;2022110405;0
ALT;2022110406;0
ALT;2022110407;0
ALT;2022110408;0
ALT;2022110409;4
ALT;2022110410;52
ALT;2022110411;18
ALT;2022110412;23
ALT;2022110413;2
ALT;2022110414;0
ALT;2022110415;0
ALT;2022110416;0
ALT;2022110417;0
ALT;2022110418;0
ALT;2022110419;0
ALT;2022110420;0
ALT;2022110421;0
ALT;2022110422;0
ALT;2022110423;0
ALT;2022110500;0
ALT;2022110501;0
ALT;2022110502;0
ALT;2022110503;0
ALT;2022110504;0
ALT;2022110505;0
ALT;2022110506;0
ALT;2022110507;0
ALT;2022110508;0
ALT;2022110509;0
ALT;2022110510;0
ALT;2022110511;0
ALT;2022110512;0
ALT;2022110513;0
ALT;2022110514;0
ALT;2022110515;0
ALT;2022110516;0
ALT;2022110517;0
ALT;2022110518;0
ALT;2022110519;0
ALT;2022110520;0
ALT;2022110521;0
ALT;2022110522;0
ALT;2022110523;0
ALT;2022110600;0
ALT;2022110601;0
ALT;2022110602;0
ALT;2022110603;0
ALT;2022110604;0
ALT;2022110605;0
ALT;2022110606;0
ALT;2022110607;0
ALT;2022110608;20
ALT;2022110609;60
ALT;2022110610;60
ALT;2022110611;17
ALT;2022110612;57
ALT;2022110613;60
ALT;2022110614;52
ALT;2022110615;0
ALT;2022110616;0
ALT;2022110617;0
ALT;2022110618;0
ALT;2022110619;0
ALT;2022110620;0
ALT;2022110621;0
ALT;2022110622;0
ALT;2022110623;0
ALT;2022110700;0
ALT;2022110701;0
ALT;2022110702;0
ALT;2022110703;0
ALT;2022110704;0
ALT;2022110705;0
ALT;2022110706;0
ALT;2022110707;0
ALT;2022110708;19
ALT;2022110709;60
ALT;2022110710;60
ALT;2022110711;60
ALT;2022110712;60
ALT;2022110713;60
ALT;2022110714;60
ALT;2022110715;15
ALT;2022110716;0
ALT;2022110717;0
ALT;2022110718;0
ALT;2022110719;0
ALT;2022110720;0
ALT;2022110721;0
ALT;2022110722;0
ALT;2022110723;0
ALT;2022110800;0
ALT;2022110801;0
ALT;2022110802;0
ALT;2022110803;0
ALT;2022110804;0
ALT;2022110805;0
ALT;2022110806;0
ALT;2022110807;0
ALT;2022110808;17
ALT;2022110809;28
ALT;2022110810;18
ALT;2022110811;59
ALT;2022110812;60
ALT;2022110813;45
ALT;2022110814;59
ALT;2022110815;13
ALT;2022110816;0
ALT;2022110817;0
ALT;2022110818;0
ALT;2022110819;0
ALT;2022110820;0
ALT;2022110821;0
ALT;2022110822;0
ALT;2022110823;0
ALT;2022110900;0
ALT;2022110901;0
ALT;2022110902;0
ALT;2022110903;0
ALT;2022110904;0
ALT;2022110905;0
ALT;2022110906;0
ALT;2022110907;0
ALT;2022110908;0
ALT;2022110909;0
ALT;2022110910;0
ALT;2022110911;0
ALT;2022110912;0
ALT;2022110913;0
ALT;2022110914;0
ALT;2022110915;0
ALT;2022110916;0
ALT;2022110917;0
ALT;2022110918;0
ALT;2022110919;0
ALT;2022110920;0
ALT;2022110921;0
ALT;2022110922;0
ALT;2022110923;0
ALT;2022111000;0
ALT;2022111001;0
ALT;2022111002;0
ALT;2022111003;0
ALT;2022111004;0
ALT;2022111005;0
ALT;2022111006;0
ALT;2022111007;0
ALT;2022111008;4
ALT;2022111009;54
ALT;2022111010;60
ALT;2022111011;60
ALT;2022111012;60
ALT;2022111013;60
ALT;2022111014;45
ALT;2022111015;15
ALT;2022111016;0
ALT;2022111017;0
ALT;2022111018;0
ALT;2022111019;0
ALT;2022111020;0
ALT;2022111021;0
ALT;2022111022;0
ALT;2022111023;0
ALT;2022111100;0
ALT;2022111101;0
ALT;2022111102;0
ALT;2022111103;0
ALT;2022111104;0
ALT;2022111105;0
ALT;2022111106;0
ALT;2022111107;0
ALT;2022111108;4
ALT;2022111109;60
ALT;2022111110;60
ALT;2022111111;60
ALT;2022111112;55
ALT;2022111113;0
ALT;2022111114;0
ALT;2022111115;0
ALT;2022111116;0
ALT;2022111117;0
ALT;2022111118;0
ALT;2022111119;0
ALT;2022111120;0
ALT;2022111121;0
ALT;2022111122;0
ALT;2022111123;0
ALT;2022111200;0
ALT;2022111201;0
ALT;2022111202;0
ALT;2022111203;0
ALT;2022111204;0
ALT;2022111205;0
ALT;2022111206;0
ALT;2022111207;0
ALT;2022111208;0
ALT;2022111209;1
ALT;2022111210;60
ALT;2022111211;56
ALT;2022111212;60
ALT;2022111213;38
ALT;2022111214;0
ALT;2022111215;0
ALT;2022111216;0
ALT;2022111217;0
ALT;2022111218;0
ALT;2022111219;0
ALT;2022111220;0
ALT;2022111221;0
ALT;2022111222;0
ALT;2022111223;0
ALT;2022111300;0
ALT;2022111301;0
ALT;2022111302;0
ALT;2022111303;0
ALT;2022111304;0
ALT;2022111305;0
ALT;2022111306;0
ALT;2022111307;0
ALT;2022111308;0
ALT;2022111309;0
ALT;2022111310;0
ALT;2022111311;0
ALT;2022111312;0
ALT;2022111313;9
ALT;2022111314;2
ALT;2022111315;1
ALT;2022111316;0
ALT;2022111317;0
ALT;2022111318;0
ALT;2022111319;0
ALT;2022111320;0
ALT;2022111321;0
ALT;2022111322;0
ALT;2022111323;0
ALT;2022111400;0
ALT;2022111401;0
ALT;2022111402;0
ALT;2022111403;0
ALT;2022111404;0
